dt,날짜,target,target_max15,target_max15_trapz,is_clone,is_off,is_stop,is_corrupt,is_prod_missing,train_ok,train_ok_strict,hour,dow,is_weekend,is_holiday,after_off,off_run_prev,days_since_off,shift,is_transition,month,prod,prod_cap,prod_log,prod_zero,day_prod,day_prod_zero,day_prod_hours,prod_prev,prod_next,prod_diff,cool,temp,humid,thi,wind,rain,lag24,lag168,lag336,lag_week_mean4,lag_prev_op,prev_day_mean,prev_day_max,last_week_day_mean,last_week_day_max,ym,fold,y,p,err,abs_err,peak
2021-08-31 11:00:00,20210831,165,182,179.5,False,False,False,False,False,True,True,11,2,0,0,0,0.0,2.0,2,0,8,1255,800,7.135687347028144,0,16443,0,24,1026.0,194.0,229.0,3.6000000000000014,25.6,81,75.98164,1.1,1.0,171.0,183.0,169.0,179.0,171.0,107.95833333333333,172.0,136.33333333333334,187.0,2021-08,2021-08,165,179.51939055743296,-14.519390557432956,14.519390557432956,False
2021-08-31 12:00:00,20210831,112,135,133.5,False,False,False,False,False,True,True,12,2,0,0,0,0.0,2.0,1,1,8,194,194,5.272999558563747,0,16443,0,24,1255.0,710.0,-1061.0,5.699999999999999,27.7,68,77.66064,1.2,1.0,114.0,115.0,110.0,110.66666666666667,114.0,107.95833333333333,172.0,136.33333333333334,187.0,2021-08,2021-08,112,112.04866145852144,-0.048661458521436884,0.048661458521436884,False
2021-08-31 13:00:00,20210831,174,184,179.5,False,False,False,False,False,True,True,13,2,0,0,0,0.0,2.0,2,0,8,710,710,6.566672429803241,0,16443,0,24,194.0,1198.0,516.0,4.100000000000001,26.1,69,75.40290999999999,1.9,1.0,172.0,174.0,162.0,172.33333333333334,172.0,107.95833333333333,172.0,136.33333333333334,187.0,2021-08,2021-08,174,177.04729860994462,-3.047298609944619,3.047298609944619,False
2021-08-31 14:00:00,20210831,182,187,182.5,False,False,False,False,False,True,True,14,2,0,0,0,0.0,2.0,2,0,8,1198,800,7.089243155027514,0,16443,0,24,710.0,1803.0,488.0,3.3000000000000007,25.3,78,75.17566,1.5,1.0,171.0,186.0,161.0,172.33333333333334,171.0,107.95833333333333,172.0,136.33333333333334,187.0,2021-08,2021-08,182,176.63447415717346,5.365525842826543,5.365525842826543,True
2021-08-31 15:00:00,20210831,157,170,168.5,False,False,False,False,False,True,True,15,2,0,0,0,0.0,2.0,2,0,8,1803,800,7.4977617006225685,0,16443,0,24,1198.0,2164.0,605.0,3.1000000000000014,25.1,79,74.96471,1.3,1.0,160.0,175.0,150.0,160.0,160.0,107.95833333333333,172.0,136.33333333333334,187.0,2021-08,2021-08,157,163.48356811768076,-6.483568117680761,6.483568117680761,False
2021-08-31 16:00:00,20210831,167,180,176.0,False,False,False,False,False,True,True,16,2,0,0,0,0.0,2.0,2,0,8,2164,800,7.68017564043659,0,16443,0,24,1803.0,350.0,361.0,2.6999999999999993,24.7,80,74.4294,1.3,1.0,170.0,184.0,152.0,168.33333333333334,170.0,107.95833333333333,172.0,136.33333333333334,187.0,2021-08,2021-08,167,170.82229900618424,-3.822299006184238,3.822299006184238,False
2021-08-31 17:00:00,20210831,125,139,137.0,False,False,False,False,False,True,True,17,2,0,0,0,0.0,2.0,2,1,8,350,350,5.860786223465865,0,16443,0,24,2164.0,1029.0,-1814.0,2.5,24.5,84,74.5072,1.0,1.0,140.0,139.0,113.0,126.0,140.0,107.95833333333333,172.0,136.33333333333334,187.0,2021-08,2021-08,125,129.17801518361273,-4.178015183612729,4.178015183612729,False
2021-08-31 18:00:00,20210831,156,162,158.0,False,False,False,False,False,True,True,18,2,0,0,0,0.0,2.0,2,0,8,1029,800,6.937314081223682,0,16443,0,24,350.0,1381.0,679.0,2.3999999999999986,24.4,85,74.4416,1.1,1.0,168.0,152.0,149.0,155.33333333333334,168.0,107.95833333333333,172.0,136.33333333333334,187.0,2021-08,2021-08,156,158.7783832352819,-2.7783832352818933,2.7783832352818933,False
2021-08-31 19:00:00,20210831,148,154,153.5,False,False,False,False,False,True,True,19,2,0,0,0,0.0,2.0,2,0,8,1381,800,7.231287004327616,0,16443,0,24,1029.0,179.0,352.0,2.3000000000000007,24.3,87,74.47159,0.5,1.0,144.0,150.0,138.0,148.0,144.0,107.95833333333333,172.0,136.33333333333334,187.0,2021-08,2021-08,148,151.24403845666987,-3.2440384566698697,3.2440384566698697,False
2021-08-31 20:00:00,20210831,147,152,152.0,False,False,False,False,False,True,True,20,2,0,0,0,0.0,2.0,0,0,8,179,179,5.19295685089021,0,16443,0,24,1381.0,133.0,-1202.0,2.1000000000000014,24.1,86,74.04174,1.6,1.0,128.0,121.0,120.0,123.33333333333333,128.0,107.95833333333333,172.0,136.33333333333334,187.0,2021-08,2021-08,147,122.34980679056828,24.65019320943172,24.65019320943172,False
2021-08-31 21:00:00,20210831,131,132,135.0,False,False,False,False,False,True,True,21,2,0,0,0,0.0,2.0,0,0,8,133,133,4.897839799950911,0,16443,0,24,179.0,366.0,-46.0,1.6999999999999993,23.7,91,73.83533,1.3,1.0,129.0,121.0,118.0,120.66666666666667,129.0,107.95833333333333,172.0,136.33333333333334,187.0,2021-08,2021-08,131,118.72845099462262,12.27154900537738,12.27154900537738,False
2021-08-31 22:00:00,20210831,119,127,127.0,False,False,False,False,False,True,True,22,2,0,0,0,0.0,2.0,0,0,8,366,366,5.905361848054571,0,16443,0,24,133.0,186.0,233.0,1.1999999999999993,23.2,93,73.15324,1.3,1.0,116.0,113.0,110.0,109.66666666666667,116.0,107.95833333333333,172.0,136.33333333333334,187.0,2021-08,2021-08,119,109.34557494760911,9.654425052390891,9.654425052390891,False
2021-08-31 23:00:00,20210831,112,128,123.0,False,False,False,False,False,True,True,23,2,0,0,0,0.0,2.0,0,0,8,186,186,5.231108616854587,0,16443,0,24,366.0,,-180.0,0.0,21.8,94,70.80308,2.7,1.0,105.0,99.0,104.0,100.66666666666667,105.0,107.95833333333333,172.0,136.33333333333334,187.0,2021-08,2021-08,112,103.40184130364527,8.59815869635473,8.59815869635473,False
2021-09-01 00:00:00,20210901,74,83,91.5,False,False,False,False,False,True,True,0,3,0,0,0,0.0,3.0,0,0,9,178,178,5.187385805840755,0,19638,0,24,,1160.0,,0.0,21.8,94,70.80308,1.7,0.0,73.0,77.0,65.0,73.0,73.0,134.75,182.0,134.08333333333334,177.0,2021-09,2021-09,74,79.172535964716,-5.172535964716005,5.172535964716005,False
2021-09-01 01:00:00,20210901,109,117,115.5,False,False,False,False,False,True,True,1,3,0,0,0,0.0,3.0,0,0,9,1160,800,7.057036981697891,0,19638,0,24,178.0,414.0,982.0,0.0,21.5,95,70.35075,1.5,0.0,106.0,104.0,95.0,99.33333333333333,106.0,134.75,182.0,134.08333333333334,177.0,2021-09,2021-09,109,105.53368071237666,3.4663192876233353,3.4663192876233353,False
2021-09-01 02:00:00,20210901,114,121,119.5,False,False,False,False,False,True,True,2,3,0,0,0,0.0,3.0,0,0,9,414,414,6.028278520230698,0,19638,0,24,1160.0,507.0,-746.0,0.0,21.4,95,70.17569999999999,1.1,0.0,108.0,109.0,103.0,107.0,108.0,134.75,182.0,134.08333333333334,177.0,2021-09,2021-09,114,106.36005419960333,7.639945800396674,7.639945800396674,False
2021-09-01 03:00:00,20210901,99,103,103.0,False,False,False,False,False,True,True,3,3,0,0,0,0.0,3.0,0,0,9,507,507,6.230481447578482,0,19638,0,24,414.0,154.0,93.0,0.0,21.3,97,70.13638999999999,0.6,0.0,101.0,99.0,91.0,98.0,101.0,134.75,182.0,134.08333333333334,177.0,2021-09,2021-09,99,100.30173114075914,-1.301731140759145,1.301731140759145,False
2021-09-01 04:00:00,20210901,115,119,116.5,False,False,False,False,False,True,True,4,3,0,0,0,0.0,3.0,0,0,9,154,154,5.043425116919247,0,19638,0,24,507.0,248.0,-353.0,0.0,20.9,98,69.49217999999999,0.6,0.0,110.0,109.0,95.0,105.0,110.0,134.75,182.0,134.08333333333334,177.0,2021-09,2021-09,115,104.60307950058018,10.39692049941982,10.39692049941982,False
2021-09-01 05:00:00,20210901,92,112,104.5,False,False,False,False,False,True,True,5,3,0,0,0,0.0,3.0,0,0,9,248,248,5.517452896464707,0,19638,0,24,154.0,88.0,94.0,0.0,20.9,98,69.49217999999999,0.7,0.0,93.0,91.0,83.0,88.66666666666667,93.0,134.75,182.0,134.08333333333334,177.0,2021-09,2021-09,92,90.42765832607336,1.572341673926644,1.572341673926644,False
2021-09-01 06:00:00,20210901,116,119,117.5,False,False,False,False,False,True,True,6,3,0,0,0,0.0,3.0,0,0,9,88,88,4.48863636973214,0,19638,0,24,248.0,1747.0,-160.0,0.0,21.1,98,69.84822,0.5,0.0,113.0,104.0,101.0,109.0,113.0,134.75,182.0,134.08333333333334,177.0,2021-09,2021-09,116,105.91236110520781,10.087638894792192,10.087638894792192,False
2021-09-01 07:00:00,20210901,124,139,137.0,False,False,False,False,False,True,True,7,3,0,0,0,0.0,3.0,0,1,9,1747,800,7.466227556215481,0,19638,0,24,88.0,829.0,1659.0,0.0,21.3,98,70.20426,0.7,0.1,123.0,139.0,125.0,132.0,123.0,134.75,182.0,134.08333333333334,177.0,2021-09,2021-09,124,133.79758415887594,-9.797584158875935,9.797584158875935,False
2021-09-01 08:00:00,20210901,180,198,195.5,False,False,False,False,False,True,True,8,3,0,0,0,0.0,3.0,2,0,9,829,800,6.721425700790643,0,19638,0,24,1747.0,1338.0,-918.0,0.0,21.7,98,70.91633999999999,0.0,1.4,167.0,174.0,163.0,180.0,167.0,134.75,182.0,134.08333333333334,177.0,2021-09,2021-09,180,169.80389151406868,10.196108485931319,10.196108485931319,True
2021-09-01 09:00:00,20210901,182,189,186.0,False,False,False,False,False,True,True,9,3,0,0,0,0.0,3.0,2,0,9,1338,800,7.199678345691172,0,19638,0,24,829.0,806.0,509.0,0.6000000000000014,22.6,98,72.51852,0.3,3.6,169.0,171.0,169.0,173.0,169.0,134.75,182.0,134.08333333333334,177.0,2021-09,2021-09,182,173.00544047669277,8.994559523307231,8.994559523307231,True
2021-09-01 10:00:00,20210901,185,196,195.5,False,False,False,False,False,True,True,10,3,0,0,0,0.0,3.0,2,0,9,806,800,6.693323668269949,0,19638,0,24,1338.0,1677.0,-532.0,1.8000000000000007,23.8,98,74.65476,2.2,3.8,176.0,177.0,159.0,173.0,176.0,134.75,182.0,134.08333333333334,177.0,2021-09,2021-09,185,174.46740503630033,10.532594963699665,10.532594963699665,True
2021-09-01 11:00:00,20210901,174,180,187.0,False,False,False,False,False,True,True,11,3,0,0,0,0.0,3.0,2,0,9,1677,800,7.425357887027151,0,19638,0,24,806.0,36.0,871.0,3.0,25.0,98,76.791,2.4,5.1,165.0,173.0,173.0,176.66666666666666,165.0,134.75,182.0,134.08333333333334,177.0,2021-09,2021-09,174,182.09514494183244,-8.095144941832444,8.095144941832444,False
2021-09-01 12:00:00,20210901,117,138,137.5,False,False,False,False,False,True,True,12,3,0,0,0,0.0,3.0,1,1,9,36,36,3.6109179126442243,0,19638,0,24,1677.0,1498.0,-1641.0,4.600000000000001,26.6,89,78.55626000000001,3.6,5.1,112.0,110.0,102.0,108.33333333333333,112.0,134.75,182.0,134.08333333333334,177.0,2021-09,2021-09,117,106.38750564075563,10.612494359244366,10.612494359244366,False
2021-09-01 13:00:00,20210901,182,190,186.0,False,False,False,False,False,True,True,13,3,0,0,0,0.0,3.0,2,0,9,1498,800,7.312553498102598,0,19638,0,24,36.0,2107.0,1462.0,5.899999999999999,27.9,82,79.82221999999999,1.8,5.1,174.0,174.0,171.0,176.0,174.0,134.75,182.0,134.08333333333334,177.0,2021-09,2021-09,182,178.5182378341758,3.4817621658241933,3.4817621658241933,True
2021-09-01 14:00:00,20210901,184,192,189.0,False,False,False,False,False,True,True,14,3,0,0,0,0.0,3.0,2,0,9,2107,800,7.653494909661253,0,19638,0,24,1498.0,1155.0,609.0,2.6999999999999993,24.7,91,75.54623,2.9,5.1,182.0,177.0,179.0,181.0,182.0,134.75,182.0,134.08333333333334,177.0,2021-09,2021-09,184,179.20234654064726,4.797653459352745,4.797653459352745,True
2021-09-01 15:00:00,20210901,173,182,179.0,False,False,False,False,False,True,True,15,3,0,0,0,0.0,3.0,2,0,9,1155,800,7.052721049232323,0,19638,0,24,2107.0,1460.0,-952.0,1.6999999999999993,23.7,92,73.92696,1.9,5.1,157.0,169.0,170.0,164.0,157.0,134.75,182.0,134.08333333333334,177.0,2021-09,2021-09,173,170.0350218399391,2.9649781600608947,2.9649781600608947,False
2021-09-01 16:00:00,20210901,176,187,186.0,False,False,False,False,False,True,True,16,3,0,0,0,0.0,3.0,2,0,9,1460,800,7.2868764117507,0,19638,0,24,1155.0,437.0,305.0,0.6000000000000014,22.6,93,72.11482000000001,2.2,5.1,167.0,162.0,166.0,170.0,167.0,134.75,182.0,134.08333333333334,177.0,2021-09,2021-09,176,168.5354483985799,7.464551601420112,7.464551601420112,False
2021-09-01 17:00:00,20210901,139,180,169.5,False,False,False,False,False,True,True,17,3,0,0,0,0.0,3.0,2,1,9,437,437,6.082218910376446,0,19638,0,24,1460.0,1288.0,-1023.0,0.0,21.8,96,70.94872,2.8,5.5,125.0,146.0,141.0,146.0,125.0,134.75,182.0,134.08333333333334,177.0,2021-09,2021-09,139,145.3992013620605,-6.399201362060495,6.399201362060495,False
2021-09-01 18:00:00,20210901,163,167,173.5,False,False,False,False,False,True,True,18,3,0,0,0,0.0,3.0,2,0,9,1288,800,7.161622002939187,0,19638,0,24,437.0,1332.0,851.0,0.0,20.7,98,69.13614,2.1,14.9,156.0,167.0,164.0,170.33333333333334,156.0,134.75,182.0,134.08333333333334,177.0,2021-09,2021-09,163,164.33254133371153,-1.3325413337115322,1.3325413337115322,False
2021-09-01 19:00:00,20210901,152,163,165.0,False,False,False,False,False,True,True,19,3,0,0,0,0.0,3.0,2,0,9,1332,800,7.195187320178709,0,19638,0,24,1288.0,379.0,44.0,0.0,20.6,98,68.95812000000001,2.1,35.8,148.0,139.0,143.0,144.0,148.0,134.75,182.0,134.08333333333334,177.0,2021-09,2021-09,152,146.29285711370403,5.707142886295969,5.707142886295969,False
2021-09-01 20:00:00,20210901,129,139,134.5,False,False,False,False,False,True,True,20,3,0,0,0,0.0,3.0,0,0,9,379,379,5.940171252720432,0,19638,0,24,1332.0,386.0,-953.0,0.0,20.8,98,69.31416,1.5,36.2,147.0,111.0,120.0,118.66666666666667,147.0,134.75,182.0,134.08333333333334,177.0,2021-09,2021-09,129,117.16609545404305,11.833904545956955,11.833904545956955,False
2021-09-01 21:00:00,20210901,131,133,136.0,False,False,False,False,False,True,True,21,3,0,0,0,0.0,3.0,0,0,9,386,386,5.958424693029782,0,19638,0,24,379.0,120.0,7.0,0.0,21.1,98,69.84822,2.1,36.2,131.0,121.0,115.0,114.66666666666667,131.0,134.75,182.0,134.08333333333334,177.0,2021-09,2021-09,131,113.2241209319567,17.775879068043295,17.775879068043295,False
2021-09-01 22:00:00,20210901,119,128,123.5,False,False,False,False,False,True,True,22,3,0,0,0,0.0,3.0,0,0,9,120,120,4.795790545596741,0,19638,0,24,386.0,294.0,-266.0,0.0,21.2,98,70.02624,1.7,36.2,119.0,110.0,112.0,110.66666666666667,119.0,134.75,182.0,134.08333333333334,177.0,2021-09,2021-09,119,108.42428078923751,10.575719210762486,10.575719210762486,False
2021-09-01 23:00:00,20210901,114,121,120.5,False,False,False,False,False,True,True,23,3,0,0,0,0.0,3.0,0,0,9,294,294,5.68697535633982,0,19638,0,24,120.0,,174.0,0.0,21.2,97,69.95936,1.4,36.2,112.0,105.0,105.0,103.0,112.0,134.75,182.0,134.08333333333334,177.0,2021-09,2021-09,114,104.79545840805355,9.204541591946452,9.204541591946452,False
2021-09-02 00:00:00,20210902,79,87,95.0,False,False,False,False,False,True,True,0,4,0,0,0,0.0,4.0,0,0,9,190,190,5.25227342804663,0,19351,0,24,,216.0,,0.0,21.1,98,69.84822,1.9,0.0,74.0,72.0,71.0,73.0,74.0,139.29166666666666,185.0,138.45833333333334,195.0,2021-09,2021-09,79,71.66920423029596,7.330795769704039,7.330795769704039,False
2021-09-02 01:00:00,20210902,112,119,117.5,False,False,False,False,False,True,True,1,4,0,0,0,0.0,4.0,0,0,9,216,216,5.37989735354046,0,19351,0,24,190.0,367.0,26.0,0.0,21.0,98,69.6702,1.7,0.3,109.0,103.0,102.0,103.33333333333333,109.0,139.29166666666666,185.0,138.45833333333334,195.0,2021-09,2021-09,112,106.29838714391781,5.701612856082193,5.701612856082193,False
2021-09-02 02:00:00,20210902,114,119,118.5,False,False,False,False,False,True,True,2,4,0,0,0,0.0,4.0,0,0,9,367,367,5.908082938168931,0,19351,0,24,216.0,64.0,151.0,0.0,21.2,98,70.02624,2.1,2.5,114.0,115.0,109.0,110.66666666666667,114.0,139.29166666666666,185.0,138.45833333333334,195.0,2021-09,2021-09,114,109.2757035276354,4.7242964723646,4.7242964723646,False
2021-09-02 03:00:00,20210902,106,118,115.0,False,False,False,False,False,True,True,3,4,0,0,0,0.0,4.0,0,0,9,64,64,4.174387269895637,0,19351,0,24,367.0,310.0,-303.0,0.0,21.3,98,70.20426,1.8,2.8,99.0,99.0,109.0,104.0,99.0,139.29166666666666,185.0,138.45833333333334,195.0,2021-09,2021-09,106,106.40311147635815,-0.4031114763581485,0.4031114763581485,False
2021-09-02 04:00:00,20210902,114,120,119.0,False,False,False,False,False,True,True,4,4,0,0,0,0.0,4.0,0,0,9,310,310,5.739792912179234,0,19351,0,24,64.0,320.0,246.0,0.0,21.2,98,70.02624,1.1,3.1,115.0,110.0,104.0,107.0,115.0,139.29166666666666,185.0,138.45833333333334,195.0,2021-09,2021-09,114,107.59634201979043,6.403657980209573,6.403657980209573,False
2021-09-02 05:00:00,20210902,93,108,104.5,False,False,False,False,False,True,True,5,4,0,0,0,0.0,4.0,0,0,9,320,320,5.771441123130016,0,19351,0,24,310.0,654.0,10.0,0.0,20.9,98,69.49217999999999,1.5,3.4,92.0,92.0,88.0,89.66666666666667,92.0,139.29166666666666,185.0,138.45833333333334,195.0,2021-09,2021-09,93,92.43532706095168,0.5646729390483216,0.5646729390483216,False
2021-09-02 06:00:00,20210902,115,117,115.5,False,False,False,False,False,True,True,6,4,0,0,0,0.0,4.0,0,0,9,654,654,6.484635235635252,0,19351,0,24,320.0,598.0,334.0,0.0,20.6,98,68.95812000000001,1.9,3.5,116.0,105.0,109.0,109.33333333333333,116.0,139.29166666666666,185.0,138.45833333333334,195.0,2021-09,2021-09,115,107.20585580248712,7.794144197512878,7.794144197512878,False
2021-09-02 07:00:00,20210902,141,160,155.5,False,False,False,False,False,True,True,7,4,0,0,0,0.0,4.0,0,1,9,598,598,6.395261598115449,0,19351,0,24,654.0,811.0,-56.0,0.0,20.9,96,69.36435999999999,2.5,3.5,124.0,134.0,123.0,129.0,124.0,139.29166666666666,185.0,138.45833333333334,195.0,2021-09,2021-09,141,122.7366067499541,18.263393250045894,18.263393250045894,False
2021-09-02 08:00:00,20210902,166,171,170.5,False,False,False,False,False,True,True,8,4,0,0,0,0.0,4.0,2,0,9,811,800,6.699500340161678,0,19351,0,24,598.0,990.0,213.0,0.0,20.6,97,68.89718,1.3,3.5,180.0,183.0,174.0,181.33333333333334,180.0,139.29166666666666,185.0,138.45833333333334,195.0,2021-09,2021-09,166,170.24538603299965,-4.245386032999647,4.245386032999647,False
2021-09-02 09:00:00,20210902,184,198,198.0,False,False,False,False,False,True,True,9,4,0,0,0,0.0,4.0,2,0,9,990,800,6.898714534329988,0,19351,0,24,811.0,770.0,179.0,0.0,21.2,92,69.62496,2.0,3.5,182.0,195.0,174.0,183.33333333333334,182.0,139.29166666666666,185.0,138.45833333333334,195.0,2021-09,2021-09,184,174.69888752134736,9.301112478652641,9.301112478652641,True
2021-09-02 10:00:00,20210902,179,188,182.0,False,False,False,False,False,True,True,10,4,0,0,0,0.0,4.0,2,0,9,770,770,6.647688373563329,0,19351,0,24,990.0,661.0,-220.0,0.0,21.0,96,69.5404,1.3,3.6,185.0,180.0,163.0,173.33333333333334,185.0,139.29166666666666,185.0,138.45833333333334,195.0,2021-09,2021-09,179,168.01559131317185,10.984408686828147,10.984408686828147,True
2021-09-02 11:00:00,20210902,182,188,185.0,False,False,False,False,False,True,True,11,4,0,0,0,0.0,4.0,2,0,9,661,661,6.495265555937008,0,19351,0,24,770.0,73.0,-109.0,0.1999999999999993,22.2,93,71.42254,1.5,4.0,174.0,188.0,177.0,184.33333333333334,174.0,139.29166666666666,185.0,138.45833333333334,195.0,2021-09,2021-09,182,176.79580857431074,5.20419142568926,5.20419142568926,True
2021-09-02 12:00:00,20210902,112,130,159.0,False,False,False,False,False,True,True,12,4,0,0,0,0.0,4.0,1,1,9,73,73,4.30406509320417,0,19351,0,24,661.0,1379.0,-588.0,0.6999999999999993,22.7,81,71.30713,1.7,4.0,117.0,111.0,105.0,112.0,117.0,139.29166666666666,185.0,138.45833333333334,195.0,2021-09,2021-09,112,109.87053052278746,2.129469477212538,2.129469477212538,False
2021-09-02 13:00:00,20210902,174,183,179.0,False,False,False,False,False,True,True,13,4,0,0,0,0.0,4.0,2,0,9,1379,800,7.22983877815125,0,19351,0,24,73.0,1151.0,1306.0,1.3000000000000007,23.3,73,71.57291,2.2,4.0,182.0,183.0,168.0,173.66666666666666,182.0,139.29166666666666,185.0,138.45833333333334,195.0,2021-09,2021-09,174,168.21504131224543,5.784958687754568,5.784958687754568,False
2021-09-02 14:00:00,20210902,192,195,195.0,False,False,False,False,False,True,True,14,4,0,0,0,0.0,4.0,2,0,9,1151,800,7.049254841255837,0,19351,0,24,1379.0,929.0,-228.0,1.0,23.0,74,71.1978,1.8,4.0,184.0,185.0,175.0,181.33333333333334,184.0,139.29166666666666,185.0,138.45833333333334,195.0,2021-09,2021-09,192,173.85469655929788,18.145303440702122,18.145303440702122,True
2021-09-02 15:00:00,20210902,170,177,176.5,False,False,False,False,False,True,True,15,4,0,0,0,0.0,4.0,2,0,9,929,800,6.835184586147301,0,19351,0,24,1151.0,1385.0,-222.0,0.3999999999999986,22.4,80,70.7448,1.4,4.0,173.0,188.0,170.0,174.33333333333334,173.0,139.29166666666666,185.0,138.45833333333334,195.0,2021-09,2021-09,170,166.7767201062159,3.2232798937841096,3.2232798937841096,False
2021-09-02 16:00:00,20210902,174,181,178.5,False,False,False,False,False,True,True,16,4,0,0,0,0.0,4.0,2,0,9,1385,800,7.234177179749849,0,19351,0,24,929.0,1297.0,456.0,0.0,22.0,83,70.3284,1.3,4.0,176.0,173.0,166.0,169.66666666666666,176.0,139.29166666666666,185.0,138.45833333333334,195.0,2021-09,2021-09,174,161.30959560029996,12.690404399700043,12.690404399700043,False
2021-09-02 17:00:00,20210902,132,153,150.0,False,False,False,False,False,True,True,17,4,0,0,0,0.0,4.0,2,1,9,1297,800,7.168579897264035,0,19351,0,24,1385.0,4490.0,-88.0,0.0,20.9,88,68.85307999999999,1.8,4.2,139.0,132.0,130.0,132.33333333333334,139.0,139.29166666666666,185.0,138.45833333333334,195.0,2021-09,2021-09,132,134.58726848088963,-2.587268480889634,2.587268480889634,False
2021-09-02 18:00:00,20210902,159,167,167.0,False,False,False,False,False,True,True,18,4,0,0,0,0.0,4.0,2,0,9,4490,800,8.409830673087738,0,19351,0,24,1297.0,1893.0,3193.0,0.0,20.2,93,67.96114,1.2,5.2,163.0,162.0,152.0,162.0,163.0,139.29166666666666,185.0,138.45833333333334,195.0,2021-09,2021-09,159,157.77488867769532,1.2251113223046843,1.2251113223046843,False
2021-09-02 19:00:00,20210902,161,173,170.0,False,False,False,False,False,True,True,19,4,0,0,0,0.0,4.0,2,0,9,1893,800,7.546446273746024,0,19351,0,24,4490.0,82.0,-2597.0,0.0,20.2,91,67.84718,1.1,5.2,152.0,156.0,147.0,154.66666666666666,152.0,139.29166666666666,185.0,138.45833333333334,195.0,2021-09,2021-09,161,155.06179625378837,5.938203746211627,5.938203746211627,False
2021-09-02 20:00:00,20210902,132,143,137.5,False,False,False,False,False,True,True,20,4,0,0,0,0.0,4.0,0,0,9,82,82,4.418840607796598,0,19351,0,24,1893.0,446.0,-1811.0,0.0,20.1,93,67.78807,1.9,5.2,129.0,116.0,128.0,123.0,129.0,139.29166666666666,185.0,138.45833333333334,195.0,2021-09,2021-09,132,124.30857528818909,7.69142471181091,7.69142471181091,False
2021-09-02 21:00:00,20210902,131,138,134.5,False,False,False,False,False,True,True,21,4,0,0,0,0.0,4.0,0,0,9,446,446,6.102558594613569,0,19351,0,24,82.0,145.0,364.0,0.0,19.8,98,67.53396,1.9,5.3,131.0,125.0,121.0,119.33333333333333,131.0,139.29166666666666,185.0,138.45833333333334,195.0,2021-09,2021-09,131,118.02826583028623,12.97173416971377,12.97173416971377,False
2021-09-02 22:00:00,20210902,114,129,118.0,False,False,False,False,False,True,True,22,4,0,0,0,0.0,4.0,0,0,9,145,145,4.983606621708336,0,19351,0,24,446.0,130.0,-301.0,0.0,19.7,98,67.35594,1.6,5.3,119.0,111.0,116.0,114.33333333333333,119.0,139.29166666666666,185.0,138.45833333333334,195.0,2021-09,2021-09,114,111.77416185559616,2.2258381444038378,2.2258381444038378,False
2021-09-02 23:00:00,20210902,119,129,128.0,False,False,False,False,False,True,True,23,4,0,0,0,0.0,4.0,0,0,9,130,130,4.875197323201151,0,19351,0,24,145.0,,-15.0,0.0,19.7,98,67.35594,1.7,5.3,114.0,105.0,110.0,106.0,114.0,139.29166666666666,185.0,138.45833333333334,195.0,2021-09,2021-09,119,107.01967968751232,11.980320312487677,11.980320312487677,False
2021-09-03 00:00:00,20210903,69,71,84.5,False,False,False,False,False,True,True,0,5,0,0,0,0.0,5.0,0,0,9,26,26,3.295836866004329,0,12845,0,24,,188.0,,0.0,19.7,98,67.35594,0.7,0.0,79.0,72.0,73.0,72.33333333333333,79.0,139.79166666666666,192.0,128.95833333333334,181.0,2021-09,2021-09,69,72.79026874885504,-3.7902687488550413,3.7902687488550413,False
2021-09-03 01:00:00,20210903,109,119,117.0,False,False,False,False,False,True,True,1,5,0,0,0,0.0,5.0,0,0,9,188,188,5.241747015059643,0,12845,0,24,26.0,402.0,162.0,0.0,19.5,98,66.9999,1.5,0.0,112.0,102.0,101.0,101.0,112.0,139.79166666666666,192.0,128.95833333333334,181.0,2021-09,2021-09,109,105.38263125753649,3.617368742463512,3.617368742463512,False
2021-09-03 02:00:00,20210903,112,117,118.0,False,False,False,False,False,True,True,2,5,0,0,0,0.0,5.0,0,0,9,402,402,5.998936561946683,0,12845,0,24,188.0,512.0,214.0,0.0,19.6,98,67.17792,1.6,0.0,114.0,111.0,107.0,110.0,114.0,139.79166666666666,192.0,128.95833333333334,181.0,2021-09,2021-09,112,108.41289188673284,3.5871081132671634,3.5871081132671634,False
2021-09-03 03:00:00,20210903,110,114,113.5,False,False,False,False,False,True,True,3,5,0,0,0,0.0,5.0,0,0,9,512,512,6.240275845170769,0,12845,0,24,402.0,290.0,110.0,0.0,19.8,97,67.48094,1.9,0.0,106.0,102.0,102.0,106.66666666666667,106.0,139.79166666666666,192.0,128.95833333333334,181.0,2021-09,2021-09,110,103.8590325639949,6.1409674360050985,6.1409674360050985,False
2021-09-03 04:00:00,20210903,107,113,112.5,False,False,False,False,False,True,True,4,5,0,0,0,0.0,5.0,0,0,9,290,290,5.673323267171493,0,12845,0,24,512.0,122.0,-222.0,0.0,19.4,98,66.82188,1.9,0.1,114.0,108.0,99.0,105.66666666666667,114.0,139.79166666666666,192.0,128.95833333333334,181.0,2021-09,2021-09,107,105.50462585025541,1.4953741497445918,1.4953741497445918,False
